date,title,body
2011-09-17,サーバ障害のお知らせ,"jigブラウザをご利用のお客様へ。9/17(土)15:16頃より、サーバ障害によりjigブラウザがご利用できない状態となっております。 
そのため、jigブラウザでの通信時に「通信に失敗しました」やエラー番号「NW008」「NW009」と表示され、ページが閲覧いただけない状況です。 
ご迷惑をお掛けして、誠に申し訳ございません。 
現在、復旧作業中です。復旧まで、今しばらくお待ちいただくようお願いします。"
2011-09-26,RSSリーダー障害と復旧のお知らせ,"jigブラウザをご利用のお客様へ。9/23(金)18:30頃から9/26(月)11:30頃の間、サーバ障害のため、RSSリーダーの内容が更新されておりませんでした。
現在は復旧し、正常にご利用頂ける状態となっております。 
この度はご迷惑をおかけ致しまして誠に申し訳ございませんでした。"
2011-10-13,新ブラウザ『jigブラウザLite』リリース,"「jigブラウザ」の新バージョン『jigブラウザLite』をリリースいたしました。 
『jigブラウザLite』は、弊社サービス「jigブラウザ」のPCサイトをサクサクと表示する基本性能はそのままに、あえて多機能にせず、シンプルでわかりやすいUIデザインにしております。
その結果、""サクサク"" ""わかりやすい""使用感になっており、「今使っている携帯電話でも、スマートフォンのように存分にインターネットを楽しみたい」という方におすすめです。

『jigブラウザLite』のホーム画面に配置されているアイコンから、「Yahoo!JAPAN」「Google」「mixi」「YouTube」などの主要サービスサイトをはじめ、お気に入りサイトや閲覧履歴にも簡単にアクセスできます。
またチュートリアル（操作説明）やヘルプ機能も充実させ、フルブラウザのご利用が初めての方でも安心です。

■ 対応機種
NTTドコモとソフトバンクモバイル（公式版）のみでの対応となります。

・NTTドコモ
SMART / STYLE / PRIME / PRO series
FOMAR 906i / 905i / 706i / 705i シリーズ
詳細はこちら

・ソフトバンクモバイル（公式版）
SoftBank 3G 「S!アプリ」対応機種
詳細はこちら

※一部非対応機種がございます。

■ 利用方法
以下の『jigブラウザLite』サイトに携帯電話でアクセスし、アプリをダウンロードして下さい。

・NTTドコモ：http://br.jig.jp/lite.html
・ソフトバンクモバイル：http://bs.jig.jp/lite.html

※ダウンロード後、1日3ページまで無料でご利用いただけます。
※「jigブラウザ」シリーズのアプリを既にダウンロードされている場合も『jigブラウザLite』の利用にはダウンロードが必要です（別途利用料金はかかりません）。"
2011-10-25,jigブラウザ10Ver1.1.2、jigブラウザ10iVer1.1.2リリース,"jigブラウザ10及びjigブラウザ10iの最新バージョン1.1.2を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・ログインサポートの登録内容を個別に消せるように変更
・アニメーションGIFの画像を画面メモ時に保存できない不具合を修正
・オフラインモード時に一部のリンクとボタンをクリックしても反応しない不具合を修正
・設定をサーバに保存していない状態で設定リセットを行ったときにエラーが発生する不具合を修正
・タスク一覧関連の修正
・右/左タスクに切り替えるショートカット追加
・ニューロポインタなどで操作する場合の挙動を一部変更"
2011-10-31,jigスケジューラ for Googleカレンダー サーバ障害のお知らせ,"10/28(金) 23時頃から10/31(月) 15時頃まで、サーバの障害により、jigスケジューラ for Googleカレンダーの同期が出来ない状態となっておりました。
現在は復旧し、Googleカレンダーとの同期が可能な状態となっております。
この度はご迷惑をおかけ致しまして誠に申し訳ございませんでした。"
2011-11-15,課金サーバ メンテナンスのお知らせ,"11月22日(火)午前2:00から午前6:00の間、課金サーバのメンテナンスのため、当サービスを含む弊社有料サービスの購入/解約/ユーザー登録情報の変更が行えません。
ご迷惑をおかけ致しますが、宜しくお願い申し上げます。
※作業状況により、時間が前後する可能性がありますので予めご了承ください。"
2011-12-06,jigブラウザ10Ver1.1.3、jigブラウザ10iVer1.1.3リリース,"jigブラウザ10及びjigブラウザ10iの最新バージョン1.1.3を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・アップロードできる画像ファイルサイズの制限を緩和
・自動的に画像が変更されるサイトでメモリ不足になることがあった問題を修正
・一部サイトでのボタン表示を改善
・一部サイトで「戻る」が正常に行えない問題を修正
・一部のメニューで文字がはみ出して表示されていた不具合を修正
・レイアウト設定を「ケータイ」に設定した時の表示を改善"
2011-12-15,サーバ障害復旧のお知らせ,"jigブラウザをご利用のお客様へ。12/15(木)2:00頃から7:00頃の間、サーバ障害のため、jigブラウザがご利用できない状態となっておりました。
現在は復旧し、正常にご利用頂ける状態となっております。 
この度はご迷惑をおかけ致しまして誠に申し訳ございませんでした。"
2011-12-15,サーバ障害のお知らせ,"jigブラウザをご利用のお客様へ。12/15(木)02:20頃より、サーバ障害によりjigブラウザがご利用できない状態となっております。 
そのため、jigブラウザでの通信時に「通信に失敗しました」やエラー番号「NW008」「NW009」「NW017」と表示され、ページが閲覧いただけない状況です。 
ご迷惑をお掛けして、誠に申し訳ございません。 
現在、復旧作業中です。復旧まで、今しばらくお待ちいただくようお願いします。"
2011-12-20,年末年始の営業に関するお知らせ,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。
年末年始の営業に関して、次のように案内をさせていただきます。
休業期間：12月30日(金)～1月4日(水)

[お問合せの対応]
12/30(金)より1/4(水)までサポート業務が停止致します。
12/29(木)17:00以降にいただいたお問合せへの返信は1/5(木)以降、順次対応致します。
※混みあっている際は返信に数日かかる場合がございます。予めご了承下さい。

[登録/解約]
休業期間中のお問合せによる弊社での登録及び解約関連の手動処理が停止致します。
※アプリからの登録及び解約につきましては通常通りご利用になれます。
※au・ソフトバンク端末による年間利用の新規登録及び更新は提供を終了致しました。

[サービスの利用]
通常通りご利用になれます。

ご迷惑をおかけしますが、何卒よろしくお願い申し上げます。"
2011-12-20,jigブラウザLite Ver.1.0.1リリース,"jigブラウザLiteの最新バージョン1.0.1を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・アップロードできる画像ファルサイズの制限を緩和
・自動的に画像が変更されるサイトでメモリ不足になることがあった問題を修正
・一部サイトでのボタン表示を改善
・一部サイトで「戻る」が正常に行えない問題を修正
・一部サイトでログインサポート機能が誤作動してE009エラーになる問題を修正
・ページ内リンクをクリックした後に他のページに移動できなくなることがある不具合を修正
・画面幅より短い文字列をクリックしたときに文字列がセンタリングされるように変更
・動画再生後に「戻る」が正常に動作しないことがある問題を改善
・スピードセレクタでの操作が一部正常に出来なかった不具合を修正"
2011-12-26,RSS更新不具合のお知らせ,"12/22（木）18時ごろから12/26（月）9時ごろまで、サーバ障害によりRSSの更新
が停止しておりました。現在は正常に更新される状態となっておりますが、根本
原因の究明と対策には未だいたっておりませんので、引き続き調査を行ってまい
ります。
この度はご迷惑をおかけし、申し訳ございませんでした。"
2011-12-27,jigブラウザ10Ver1.1.4、jigブラウザ10iVer1.1.4リリース,"jigブラウザ10及びjigブラウザ10iの最新バージョン1.1.4を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・一部サイトにてログインサポート機能が誤作動してE009エラーになる問題を修正
・空白ページでの初期カーソル位置を変更
・タッチパネル操作時の問題を改善
・ページ内リンクに関する不具合を修正
・画面幅より短い文字列をクリックしたときに文字列がセンタリングされるように変更
・動画再生後に「戻る」が正常に動作しないことがある問題を改善
・一部サイトでのボタン表示を改善"
2012-01-23,jigfesで「お知らせ」を開くとエラーになる問題について,"現在、jigfesで「お知らせ」を開くとエラーになり、フィードを更新してもエラーが解消されないという問題が発生しています。Facebookの認証システムに変更があったことが原因で、現在対応作業中です。
ご迷惑をおかけしますが、今しばらくお待ち頂くようお願いします。"
2012-01-25,jigfesで「お知らせ」を開くとエラーになる問題を修正しました,"jigfesで「お知らせ」を開くとエラーになる状況が先日より発生していましたが、先程この問題を修正しました。ご不便をおかけしましたことにつきましてお詫び申し上げます。

当対応にあたり、改めてログインしていただく必要がございます。
再ログインをされていない場合、ご利用中にエラーが表示されログアウトされますが、その際も再度ログインを行っていただけると正常に動作致します。"
2012-02-07,jigletサーバのメンテナンスのお知らせ,"システムの信頼性向上のため、2/14(火） 14:00～16:00の間、下記jigletのサーバメンテナンスを行います。
メンテナンス作業中は対象jigletがご利用いただけません。
●対象jiglet
・jigスケジューラ for Googleカレンダー
・jigベンチマーク
・jigフォト
 ご迷惑をおかけ致しますが、宜しくお願い申し上げます。"
2012-02-08,jigスケジューラ（サイボウズ版）終了のお知らせ,"誠に勝手ではございますが、jigスケジューラ（サイボウズ版）は、2012年2月21日（火）をもちまして終了させていただきます。

終了後はご登録されていたデータはすべて削除され、サービスを一切ご利用いただけなくなりますのでご注意ください。 

長い間ご利用いただき、ありがとうございました。"
2012-02-14,jigブラウザソフトバンク一般版　提供終了のお知らせ,"誠に勝手ではございますが、主要サービスの品質向上に注力する為、2012年3月31日（土）をもちましてjigブラウザソフトバンク一般版の提供を終了させていただきます。 

月額登録でご利用のお客様におかれましては、一括で解約させて頂きます。
また、提供終了後はお気に入りや履歴のデータは全て削除されますのでご注意ください。

尚、ソフトバンク公式サービス「jigブラウザソフトバンク公式版」は引き続き提供いたします。ぜひご利用をご検討下さい。 
jigブラウザソフトバンク公式版：http://bs.jig.jp/
※一般版で利用していたお気に入り、履歴データの引継ぎは行えません。

長きに渡ってご利用頂きました皆様には、心より感謝申し上げます。"
2012-02-17,jigブラウザLite Ver.1.0.2リリース,"jigブラウザLiteの最新バージョン1.0.2を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・長押しメニューを追加
・テキスト選択機能を追加
・画像保存機能を追加
・ページ/リンク情報の表示機能を追加
・サイトのアイコンが更新されない不具合を修正
・動画再生時にフリーズすることがあった不具合を修正
・ニコニコ動画での動画再生で可能な限り画面いっぱいに表示するように変更"
2012-02-22,jigブラウザ10Ver1.1.5、jigブラウザ10iVer1.1.5リリース,"jigブラウザ10及びjigブラウザ10iの最新バージョン1.1.5を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・動画再生時にフリーズすることがあった不具合を修正
・ニコニコ動画での動画再生で可能な限り画面いっぱいに表示するように変更
・タッチパネル調整での表示を変更
・お気に入り同期機能で同期方法を選択出来るように変更
・文章範囲選択中に選択している範囲が判らなくなることがある不具合を修正
・画像保存を繰り返し行うと大きな画像が保存できなくなることがある不具合を修正"
2012-03-28,jigfes Ver.1.0.4リリース,"jigfesの最新バージョン1.0.4を公開しました。
修正点は以下になります。
・アカウント作成時の画面表示を一部変更
・お知らせの件数が多い場合に、未読に戻ることがあった問題を改善
・その他jigfes内蔵のブラウザに関する改善や不具合修正を含みます"
2012-04-26,jigブラウザLite Ver.1.0.3リリース,"jigブラウザLiteの最新バージョン1.0.3を公開しました。
つきましては、バージョンアップをお願いします。
修正点は以下になります。
・情報量が多いページを続けて見るとリンクが効かなくなる問題の改善
・一部のページを表示中に画面回転した時の不具合を修正
・ホームアイコンの削除時にお気に入りも削除できるように変更
・ページ内リンクのリンク情報で#以降のURLしか表示されない不具合を修正"
2012-07-06,jigfesでログインできない問題を修正しました,"jigfesでログインできない状況が発生していましたが、先程この問題を修正しました。
ご不便をおかけしましたことにつきましてお詫び申し上げます。"
2012-07-06,jigfesでログインできない問題について,"現在、jigfesで新たにログインを行うとエラーになり、フィードの取得等ができない問題が発生しています。
Facebookの認証システムに変更があったことが原因で、現在対応作業中です。
ご迷惑をおかけしますが、今しばらくお待ち頂きますようお願い致します
なお、現在ログイン済みのお客様は、そのままご利用頂けます。"
2012-07-12,jigfes Ver.1.0.5リリース,"jigfesの最新バージョン1.0.5を公開しました。
修正点は以下になります。
・アプリ認証時の画面表示を一部変更
・ログインに失敗した場合の処理を修正
・その他jigfes内蔵のブラウザに関する改善や不具合修正を含みます"
2012-07-30,Yahoo!にログインできない問題について,"現在、jigブラウザ9/9i、jigブラウザVer.7にてYahoo!で新たにログインを行うと非ログイン状態でトップページに戻ってしまう問題が発生しています。
現在、調査を行っておりますが、修正の目途は立っておりません。
対応が完了しましたら、改めてお知らせさせていただきます。
なお、jigブラウザ10/10i、jigブラウザLiteではログインが可能な状態となっておりますので、そちらをご利用ください。
※各バージョンのご利用にはそれぞれダウンロードが必要となりますが、1契約内にてご併用いただけます。
ご迷惑をお掛け致しますが、何卒ご了承頂けますよう、よろしくお願い致します。"
2012-07-31,(jigブラウザ9/9i)Yahoo!にログインできない問題を修正しました,"jigブラウザ9/9iにてYahoo!にログインできない問題について、修正を完了いたしました。現在は正常にログイン頂けます。
この度はご迷惑をおかけいたしまして誠に申し訳ありませんでした。"
2012-08-01,(jigブラウザVer.7)Yahoo!にログインできない問題を修正しました,"jigブラウザVer.7にてYahoo!にログインできない問題について、修正を完了いたしました。現在は正常にログイン頂けます。
この度はご迷惑をおかけいたしまして誠に申し訳ありませんでした。"
2012-08-02,jigブラウザLite Ver.1.0.4リリース,"jigブラウザLiteの最新バージョン1.0.4を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・ページ内で表示された画像データの一部がメモリから解放されない問題を修正
・一部のお知らせダイアログ内のボタンの内容がはみ出して描画される問題を修正
・ブックマークパック追加ダイアログの不具合を修正"
2012-08-02,jigブラウザ10Ver.1.1.6、jigブラウザ10iVer.1.1.6リリース,"jigブラウザ10及びjigブラウザ10iの最新バージョン1.1.6を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・ページ内で表示された画像データの一部がメモリから解放されない問題を修正
・情報量が多いページを続けて見るとリンクが効かなくなる不具合を修正
・「設定」->「ページ表示」などで設定項目がはみ出して描画される問題の改善
・一部機種で自動回転を有効にした際に生じる不具合を修正"
2012-08-20,課金サーバ障害のお知らせ,"8/19（日）21:15頃から21:30頃の間、課金サーバの障害により、jigブラウザの入退会処理が行えない状況となっておりました。現在は復旧しております。
当該時間帯に処理がエラーになったお客様は、お手数をお掛けし大変恐縮ですが、再度お試しいただきますようお願いいたします。
この度はご迷惑をお掛けし、申し訳ございませんでした。"
2012-08-31,「秋の使ってGET!キャンペーン」開催！,"明日9/1（土）から、豪華賞品の当たるキャンペーンを開催します。
jigブラウザからWebページを閲覧すると1ポイント獲得できます。100ポイントたまったら1口応募可能です。
キャンペーン期間中は何口でも応募できるので、jigブラウザを使えば使うほど、賞品をGETするチャンスが増えます！
ドシドシご応募ください！

豪華賞品や詳しい情報はキャンペーン特設ページをご確認ください。
■「秋の使ってGET!キャンペーン」特設ページ
PCから：http://br.jig.jp/pc/campaign/
携帯電話から：
(docomo) http://br.jig.jp/campaign.html
(SoftBank) http://bs.jig.jp/campaign.html
(au) http://ba.jig.jp/campaign.html"
2012-10-30,jigfes Ver.1.0.6リリース,"jigfesの最新バージョン1.0.6を公開しました。
修正点は以下になります。
・ログイン情報等のキャッシュ不具合の修正"
2012-11-15,サーバ メンテナンスのお知らせ,"11/21(水)午前2:00から午前6:00の間、サービス安定性の向上を目的とし、メンテナンス作業を実施いたします。
メンテナンス中は全てのお客様におかれまして、以下の機能がご利用いただけなくなります。

・jigブラウザ一般版、ソフトバンク公式版、au版サービスのアプリのご利用/ダウンロード/サイトの閲覧(上記時間帯のうち最大3時間)
・当サービスを含む弊社有料サービスの購入/解約/ユーザー登録情報の変更が行えません。

大変ご迷惑をお掛けいたしますが、ご協力のほどよろしくお願いします。
※作業状況により、時間が前後する可能性がありますので予めご了承ください。"
2012-12-21,年末年始の営業に関するお知らせ,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。
年末年始の営業に関して、次のように案内をさせていただきます。
休業期間：12/29(土)～1/6(日)

[お問合せの対応]
12/29(土)より1/6(日)までサポート業務が停止致します。
12/28(金)17:00以降にいただいたお問合せへの返信は1/7(月)以降、順次対応致します。
※混みあっている際は返信に数日かかる場合がございます。予めご了承下さい。

[登録/解約]
休業期間中のお問合せによる弊社での登録及び解約関連の手動処理が停止致します。
※アプリからの登録及び解約につきましては通常通りご利用になれます。

[サービスの利用]
通常通りご利用になれます。

ご迷惑をおかけしますが、何卒よろしくお願い申し上げます。"
2013-01-10,jigfes Ver.1.0.7 リリース,"jigfesの最新バージョン1.0.7を公開しました。

変更点は以下になります。
・ログイン期間の設定

ログイン継続期間が最大60日間に設定され、期間終了後はログアウト状態となります。
サービスご利用の際には、再度ログインして頂きますようお願い致します。"
2013-02-07,jigfes Ver.1.0.8 リリース,"jigfesの最新バージョン1.0.8を公開しました。

変更点は以下になります。
・友達のウォールへの投稿方法を変更
・アプリ認証時の画面表示を一部変更"
2013-07-04,jigfes Ver.1.0.9 リリース,"jigfesの最新バージョン1.0.9を公開しました。

修正点は以下になります。
・プロフィール画面の表示不具合を修正"
2013-09-24,サーバー障害と復旧のお知らせ,"9/24(火)18:50頃から19:27頃の間、サーバ障害のため、jigブラウザの購入/解約/ユーザ情報の変更が行えない状況になっておりました。
現在は復旧し、正常にご利用頂ける状態となっております。 
この度はご迷惑をおかけ致しまして誠に申し訳ございませんでした。"
2013-09-25,お問い合わせフォームメンテナンスのお知らせ,"9/26(木)午前11:00から午前12:00の間、サービス安定性の向上を目的とし、お問い合わせフォームのメンテナンス作業を実施いたします。
メンテナンス中は全てのお客様におかれまして、以下の機能がご利用いただけなくなります。

・jigブラウザサービス、webページからのお問い合わせフォームへのアクセス

大変ご迷惑をお掛けいたしますが、ご協力のほどよろしくお願いします。
※作業状況により、時間が前後する可能性がありますので予めご了承ください。"
2013-10-03,jigポッドキャストプレーヤーjiglet　提供終了のお知らせ,"誠に勝手ではございますが、2013年10月31日（木）をもちまして、jigポッドキャストプレーヤーjigletの提供を終了させていただきます。

長きに渡ってご利用頂きました皆様には、心より感謝申し上げます。"
2013-10-24,クレジットカード決済 メンテナンスのお知らせ,"システムのメンテナンスの為、下記期間におきましてクレジットカード決済のご利用を一時停止致します。
お客様にはご迷惑をおかけ致しますが、何卒よろしくお願い致します。

▼停止内容
・クレジットカード決済をご利用した新規のご購入(年間、月額)
※ご利用中のお客様の解約処理には影響ございません。

▼停止時間
10月28日(月) 13:00 ～ 10月31日(木) 15:00
※作業の状況により、時間が前後する可能性がありますので予めご了承ください。"
2013-11-19,jigブラウザLite Ver.1.0.5リリース,"jigブラウザLiteの最新バージョン1.0.5を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・再生可能なマルチメディア形式を追加
・お気に入りの保存処理を修正
・通信エラー時の表示を修正
・EdyとSuicaでの購入フローを改善"
2013-12-05,jigブラウザ10Ver.1.1.7、jigブラウザ10iVer.1.1.7リリース,"jigブラウザ10及びjigブラウザ10iの最新バージョン1.1.7を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・再生可能なマルチメディア形式を追加
・お気に入りの保存処理を修正
・通信エラー時の表示を修正
・EdyとSuicaでの購入フローを改善"
2013-12-06,課金サーバ メンテナンスのお知らせ,"12月12日(木)午前2:00から午前6:00の間、課金サーバのメンテナンスのため、当サービスを含む弊社有料サービスの購入/解約/ユーザー登録情報の変更が行えません。
ご迷惑をおかけ致しますが、宜しくお願い申し上げます。
※作業状況により、時間が前後する可能性がありますので予めご了承ください。"
2013-12-12,jigブラウザ9Ver1.5.1、jigブラウザ9i(iウィジェット対応版)Ver1.5.1リリース,"jigブラウザ9(ドコモ版)及びjigブラウザ9i(iウィジェット対応版)の最新バージョン1.5.1を公開しました。
ドコモの方はバージョンアップをお願いします。
修正点は以下になります。
・ニコニコ動画での動画再生で可能な限り画面いっぱいに表示するように変更
・お気に入り同期機能で同期方法を選択出来るように変更
・通信エラー時の表示を修正"
2013-12-20,年末年始の営業に関するお知らせ,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。
年末年始の営業に関して、次のように案内をさせていただきます。
休業期間：12/28(土)～1/5(日)

[お問合せの対応]
12/28(土)より1/5(日)までサポート業務が停止致します。
12/27(金)17:00以降にいただいたお問合せへの返信は1/6(月)以降、順次対応致します。
※混みあっている際は返信に数日かかる場合がございます。予めご了承下さい。

[登録/解約]
休業期間中のお問合せによる弊社での登録及び解約関連の手動処理が停止致します。
※アプリからの登録及び解約につきましては通常通りご利用になれます。

[サービスの利用]
通常通りご利用になれます。

ご迷惑をおかけしますが、何卒よろしくお願い申し上げます。"
2014-03-18,消費税の税率引き上げに伴う料金の変更についてのお知らせ,"平素はjigブラウザをご利用いただき誠にありがとうございます。
 
平成26年4月1日に実施される消費税率の8％への引き上げに伴い、ご利用料金を下記の通り変更することをお知らせいたします。
 
［jigブラウザ一般版］
月額登録：648円
3ヶ月登録：1,944円
年間登録：6,000円（据え置き）
 
［jigブラウザソフトバンク公式版］
月額登録：648円
 
［jigブラウザau版］
月額登録：648円
年間登録：6,000円（据え置き）
 
※いずれも税込
 
ご理解・ご了承のほど、何卒よろしくお願い申し上げます。"
2014-07-23,一部お支払い方法終了のお知らせ,"平素はjigブラウザをご利用いただき誠にありがとうございます。 

2014年7月31日（木）をもちまして、jigブラウザご利用料金の一部お支払い方法を終了させていただきます。

■終了対象お支払い方法
・Mobile Edy
・モバイルSuica
・銀行振込
・郵便振替
※いずれも年間利用

8月1日以降は、以下のお支払い方法から選択していただきますようお願い申し上げます。

（月額利用）
・ドコモケータイ払い
・クレジットカード
・Yahoo!ウォレット
・WebMoney

（年間利用）
・ドコモケータイ払い
・クレジットカード
・Yahoo!ウォレット
・WebMoney

（3ヶ月(90日)利用）
・ドコモケータイ払い

ご不便をお掛けいたしますが、ご理解・ご了承のほど、何卒よろしくお願い申し上げます。"
2014-11-12,jigスケジューラ for Googleカレンダー提供終了のお知らせ,"誠に勝手ではございますが、jigスケジューラ for Googleカレンダーは、2014年11月17日（月）をもちまして、提供を終了させていただきます。
jigletのダウンロード、及び、ダウンロード済みのjigletではGoogleカレンダーとの同期が行えなくなります。

長い間ご利用いただき、ありがとうございました。"
2014-12-19,年末年始の営業に関するお知らせ,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。
年末年始の営業に関して、次のように案内をさせていただきます。

[お問合せの対応]
12/27(土)より1/4(日)までサポート業務が停止致します。
12/26(金)17:00以降にいただいたお問合せへの返信は1/5(月)以降、順次対応致します。
※混みあっている際は返信に数日かかる場合がございます。予めご了承下さい。

[登録/解約]
休業期間中のお問合せによる弊社での登録及び解約関連の手動処理が停止致します。
※アプリからの登録及び解約につきましては通常通りご利用になれます。

[サービスの利用]
通常通りご利用になれます。

ご迷惑をお掛けしますが、何卒よろしくお願い申し上げます。"
2015-02-17,jigfes提供終了のお知らせ,"誠に勝手ではございますが、2015年2月27日（金）をもちまして、jigfesの提供を終了させていただきます。 
提供終了後はjigブラウザからFacebookサイト(http://m.facebook.com/)にアクセスしてご利用いただきますようお願い致します。 

長い間ご利用いただき、ありがとうございました。"
2015-04-14,jigブラウザ一般版　サービスメンテナンスのお知らせ,"4/20（月）午前2:00から午前6:00の間、サービス安定性の向上を目的とし、jigブラウザ一般版サービスのメンテナンス作業を実施いたします。 
メンテナンス中は全てのお客様におかれまして、以下の機能がご利用いただけなくなります。 

・jigブラウザ一般版サイトの閲覧 
・jigブラウザ一般版アプリのダウンロード 
・jigブラウザ一般版アプリのご利用 
・jigブラウザ一般版の購入/解約/ユーザー登録情報の変更

大変ご迷惑をお掛けいたしますが、ご協力のほどよろしくお願いします。 

※作業状況により、時間が前後する可能性がありますので予めご了承ください。"
2015-04-20,jigブラウザ一般版　jigメーラーメンテナンスのお知らせ,"jigブラウザ一般版のjigメーラーサービスについて、4/20（月）午前2:00から継続してメンテナンス作業を実施しています。
サービス再開は、4/21（火）を予定しています。

大変ご迷惑をお掛けいたしますが、ご協力のほどよろしくお願いします。"
2015-04-22,jigブラウザ一般版　サーバー障害と復旧のお知らせ,"4/22（水）午前2:00頃から午前9:40頃の間、サーバ障害のため、jigブラウザがご利用できない状態となっておりました。 

現在は復旧し、正常にご利用頂ける状態となっております。 
この度はご迷惑をおかけ致しまして誠に申し訳ございませんでした。"
2015-12-21,年末年始の営業に関するお知らせ,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。
年末年始の営業に関して、次のように案内をさせていただきます。
休業期間：12/30(水)より1/4(月)

[お問合せの対応]
12/30(水)より1/4(月)までサポート業務が停止致します。
12/29(火)17:00以降にいただいたお問合せへの返信は1/5(火)以降、順次対応致します。
※混みあっている際は返信に数日かかる場合がございます。予めご了承下さい。

[登録/解約]
休業期間中のお問合せによる弊社での登録及び解約関連の手動処理が停止致します。
※アプリからの登録及び解約につきましては通常通りご利用になれます。

[サービスの利用]
通常通りご利用になれます。

ご迷惑をおかけしますが、何卒よろしくお願い申し上げます。"
2016-07-28,SHA-2非対応の端末でのお問い合わせについて,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。

当社が運営するお問い合わせフォームにつきまして、
サービスを安全にご利用いただくため、サーバー証明書をSHA-1方式からSHA-2方式へ変更いたします。
これに伴い、SHA-2方式に対応していない携帯端末に置かれましては、jigブラウザサイト(http://br.jig.jp)からのお問い合わせがご利用いただけなくなります。
※jigブラウザアプリからのお問い合わせには影響ございません

SHA-2方式に非対応の端末をご利用のお客様におかれましては、
お問い合わせページに記載のあるメールアドレスまでメールでお問い合わせください。

ご迷惑をおかけしますが、何卒よろしくお願い申し上げます。"
2016-08-16,お問い合わせフォームメンテナンスのお知らせ,"8/17(水)午後1:00から午後1:30の間、サービス安定性の向上を目的とし、お問い合わせフォームのメンテナンス作業を実施いたします。
メンテナンス中は全てのお客様におかれまして、以下の機能がご利用いただけなくなります。

・jigブラウザサービス、webページからのお問い合わせフォームへのアクセス
※メールでのお問い合わせはご利用いただけます。

大変ご迷惑をお掛けいたしますが、ご協力のほどよろしくお願いします。
※作業状況により、時間が前後する可能性がありますので予めご了承ください。"
2016-08-17,サーバー証明書更新のお知らせ,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。

jigブラウザ一般版で利用している課金サーバーのサーバー証明書をSHA-1方式からSHA-2方式(*1)へ変更いたします。
変更に伴う影響は下記の通りです。

▼切替予定日
2016年8月19日(金)

▼SHA-2非対応端末のお客様
クレジットカード、Yahoo!ウォレット、WebMoneyでの購入が頂けなくなります。
※すでに購入済みのお客様におかれましては、毎月のお支払いには影響ございません。
※非対応端末で上記決済をご利用になりたい場合は、PCサイト(*2)からの決済をご利用ください。

ご迷惑をおかけしますが、何卒よろしくお願い申し上げます。

*1 総務省「国民のための情報セキュリティサイト」のサーバ証明書の切り替えによる影響についてをご確認下さい。
*2 PCサイト：http://br.jig.jp/pc/shopping/index.html (PC、スマートフォンからのアクセスのみ有効)"
2016-12-21,年末年始の営業に関するお知らせ,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。
年末年始の営業に関して、次のように案内をさせていただきます。
休業期間：12/30(金)より1/4(水)

[お問合せの対応]
12/30(金)より1/4(水)までサポート業務が停止致します。
12/29(木)17:00以降にいただいたお問合せへの返信は1/5(木)以降、順次対応致します。
※混みあっている際は返信に数日かかる場合がございます。予めご了承下さい。

[登録/解約]
休業期間中のお問合せによる弊社での登録及び解約関連の手動処理が停止致します。
※アプリからの登録及び解約につきましては通常通りご利用になれます。

[サービスの利用]
通常通りご利用になれます。

ご迷惑をおかけしますが、何卒よろしくお願い申し上げます。"
2017-12-26,年末年始の営業に関するお知らせ,"平素はjig.jpのサービスをご利用いただき誠にありがとうございます。
年末年始の営業に関して、次のように案内をさせていただきます。
休業期間：12/30(土)より1/4(木)

[お問合せの対応]
12/30(土)より1/4(木)までサポート業務が停止致します。
12/29(金)17:00以降にいただいたお問合せへの返信は1/5(金)以降、順次対応致します。
※混みあっている際は返信に数日かかる場合がございます。予めご了承下さい。

[登録/解約]
休業期間中のお問合せによる弊社での登録及び解約関連の手動処理が停止致します。
※アプリからの登録及び解約につきましては通常通りご利用になれます。

[サービスの利用]
通常通りご利用になれます。

ご迷惑をおかけしますが、何卒よろしくお願い申し上げます。"
